rk,player,pos,squad,age,club,born,mp,starts,min,90s,gls,ast,gpa,g_pk,pk,pkatt,crdy,crdr,gls_p90,ast,gpa,g_pk,gpa_pk,matches,_9999,rk_sh,player_sh,pos_sh,squad_sh,gls_sh,sh,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,pk_sh,pkatt_sh,matches_sh,_9999_sh,rk_misc,player_misc,pos_misc,squad_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches_misc,_9999_misc,rk_gk,player_gk,pos_gk,squad_gk,club_gk,mp_gk,starts_gk,min_gk,90s_gk,ga,ga90,sota,saves,savepct,w,d,l,cs,cspct,pkatt_gk,pka,pksv,pkm,savepct.1,matches_gk,_9999_gk,min_sb,90s_sb,gls_sb,ast_sb,sh_sb,crs_sb,tklw_sb,int_sb,fls_sb,att_sb,succ_sb,carries_sb,prgcarries_sb,saves_sb,ga_sb,sota_sb,save%_sb,cs_sb,gls_p90_sb,ast_p90_sb,sh_p90_sb,crs_p90_sb,tklw_p90_sb,int_p90_sb,att_p90_sb,succ_p90_sb,carries_p90_sb,prgcarries_p90_sb,saves_p90_sb,cs_p90_sb,player_sb,match_stage,pressures_p90,pressures_final_third_p90,pressures_mid_third_p90,claims_p90,sweeper_clearances_p90,headed_clearances_p90,recoveries_p90,passes_received_p90,one_touch_finishes_p90,launch_passes_p90,def_actions_outside_box_p90,avg_def_position_y,touches_wide_p90,touches_halfspace_p90,touches_6yard_box_p90,final_third_entries_p90,carries_into_box_p90,goals_prevented_p90,reflex_saves_p90,cross_accuracy_pct,headers_p90,Gls_p90,Ast_p90,Sh_p90,SoT_p90,Crs_p90,Int_p90,TklW_p90,Fls_p90,Fld_p90,Off_p90,Saves_p90,GA_p90,CS_p90,PK_p90,PKatt_p90,PKwon_p90,PKcon_p90,OG_p90,CrdY_p90,CrdR_p90,Min_p90,MP_p90,Starts_p90,save_pct,conversion_pct,shots_on_target_pct,position_group,primary_position
457,Guillermo Ochoa,GK,mx Mexico,36.0,1.mx América,1985.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1e9bde92,457,Guillermo Ochoa,GK,mx Mexico,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,1e9bde92,457,Guillermo Ochoa,GK,mx Mexico,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,Matches,1e9bde92,27,Guillermo Ochoa,GK,mx Mexico,1.mx América,3.0,3.0,270.0,3.0,3.0,1.0,5.0,2.0,40.0,1.0,1.0,1.0,1.0,33.3,1.0,0.0,1.0,0.0,100.0,Matches,1e9bde92,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,3.0,3.0,6.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,0.3333333333333333,1.0,0.3333333333333333,Francisco Guillermo Ochoa Magaña,token-subset,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.666666666666667,18.0,0.0,10.0,21.666666666666668,41.50342205323199,0.0,0.6666666666666666,0.0,2.3333333333333335,0.0,-0.6334694993333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.39999999992,0.0,0.0,GK,GK
679,Hakim Ziyech,FWMF,ma Morocco,29.0,1.eng Chelsea,1993.0,7.0,7.0,635.0,7.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,Matches,6622454d,679,Hakim Ziyech,FWMF,ma Morocco,1.0,10.0,2.0,20.0,1.42,0.28,0.1,0.5,0.0,0.0,Matches,6622454d,679,Hakim Ziyech,FWMF,ma Morocco,0.0,0.0,0.0,12.0,7.0,2.0,29.0,10.0,7.0,,,0.0,Matches,6622454d,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0,6.7,1.0,1.0,10.0,18.0,3.0,14.0,11.0,30.0,12.0,278.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1492537313432835,0.1492537313432835,1.4925373134328357,2.686567164179104,0.4477611940298507,2.08955223880597,4.477611940298507,1.791044776119403,41.492537313432834,2.238805970149253,0.0,0.0,Hakim Ziyech,exact-name,19.295774647887324,5.070422535211268,9.577464788732394,0.0,0.0,0.14084507042253522,3.943661971830986,45.21126760563381,0.14084507042253522,0.0,0.0,0.0,31.408450704225352,8.873239436619718,0.14084507042253522,7.746478873239437,0.5633802816901409,0.0,0.0,0.05555555555555555,0.0,0.14084507042253522,0.14084507042253522,1.4084507042253522,0.28169014084507044,4.084507042253521,1.4084507042253522,0.9859154929577465,1.6901408450704227,0.9859154929577465,0.28169014084507044,,,,0.0,0.0,,,0.0,0.0,0.0,89.43661971830987,0.9859154929577465,0.9859154929577465,,0.09999999999,0.19999999998,FW,FWMF
302,Harry Kane,FW,eng England,28.0,1.eng Tottenham,1993.0,5.0,5.0,402.0,4.5,2.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,0.45,0.67,1.12,0.22,0.9,Matches,21a66f6a,302,Harry Kane,FW,eng England,2.0,12.0,6.0,50.0,2.69,1.34,0.08,0.17,1.0,2.0,Matches,21a66f6a,302,Harry Kane,FW,eng England,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.0,1.0,,,0.0,Matches,21a66f6a,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,4.5,2.0,3.0,12.0,5.0,2.0,0.0,1.0,7.0,3.0,105.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,2.6666666666666665,1.1111111111111112,0.4444444444444444,0.0,1.5555555555555556,0.6666666666666666,23.33333333333333,1.3333333333333333,0.0,0.0,Harry Kane,exact,6.888888888888889,3.5555555555555554,3.3333333333333335,0.0,0.0,0.6666666666666666,2.6666666666666665,40.44444444444444,0.8888888888888888,0.0,0.0,0.0,13.555555555555555,10.666666666666666,0.2222222222222222,5.111111111111111,1.3333333333333333,0.0,0.0,0.4,0.2222222222222222,0.4444444444444444,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,2.0,0.0,,,,0.2222222222222222,0.4444444444444444,,,0.0,0.0,0.0,89.33333333333333,1.1111111111111112,1.1111111111111112,,0.16666666665277777,0.49999999995833333,FW,FW
366,Harry Maguire,DF,eng England,29.0,1.eng Manchester Utd,1993.0,5.0,5.0,429.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,d8931174,366,Harry Maguire,DF,eng England,0.0,6.0,2.0,33.3,1.26,0.42,0.0,0.0,0.0,0.0,Matches,d8931174,366,Harry Maguire,DF,eng England,1.0,0.0,0.0,6.0,2.0,1.0,1.0,4.0,3.0,,,0.0,Matches,d8931174,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,4.8,0.0,1.0,6.0,2.0,1.0,5.0,6.0,3.0,3.0,325.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,1.25,0.4166666666666667,0.2083333333333333,1.0416666666666667,0.625,0.625,67.70833333333334,3.75,0.0,0.0,Harry Maguire,exact-name,3.541666666666667,0.20833333333333334,1.4583333333333335,0.0,0.0,2.7083333333333335,3.125,75.0,0.20833333333333334,0.0,0.0,0.0,24.791666666666668,20.625,0.20833333333333334,10.416666666666668,0.4166666666666667,0.0,0.0,0.0,1.0416666666666667,0.0,0.20833333333333334,1.25,0.4166666666666667,0.20833333333333334,0.8333333333333334,0.625,1.25,0.4166666666666667,0.20833333333333334,,,,0.0,0.0,,,0.0,0.20833333333333334,0.0,89.375,1.0416666666666667,1.0416666666666667,,0.0,0.33333333327777775,DF,DF
583,Harry Souttar,DF,au Australia,23.0,2.eng Stoke City,1998.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0a6cb1b1,583,Harry Souttar,DF,au Australia,0.0,1.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,Matches,0a6cb1b1,583,Harry Souttar,DF,au Australia,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,,,0.0,Matches,0a6cb1b1,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,109.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,27.25,1.0,0.0,0.0,Harry Souttar,exact,7.0,0.0,2.0,0.0,0.0,3.5,2.5,33.25,0.0,0.0,0.0,0.0,5.75,9.75,0.0,6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.5,0.25,0.25,0.25,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.0,DF,DF
426,Héctor Moreno,DF,mx Mexico,34.0,1.mx Monterrey,1988.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5d311e8d,426,Héctor Moreno,DF,mx Mexico,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,0.0,0.0,Matches,5d311e8d,426,Héctor Moreno,DF,mx Mexico,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,,,0.0,Matches,5d311e8d,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,140.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,46.66666666666666,3.333333333333333,0.0,0.0,Héctor Alfredo Moreno Herrera,token-subset,5.0,0.0,2.0,0.0,0.0,1.3333333333333333,4.0,50.666666666666664,0.0,0.0,0.0,0.0,18.0,14.0,0.6666666666666666,11.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,,,,0.0,0.0,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.0,0.0,DF,DF
206,Hernán Galíndez,GK,ec Ecuador,35.0,1.ec Aucas,1987.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,89c136f6,206,Hernán Galíndez,GK,ec Ecuador,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,89c136f6,206,Hernán Galíndez,GK,ec Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Matches,89c136f6,11,Hernán Galíndez,GK,ec Ecuador,1.ec Aucas,3.0,3.0,270.0,3.0,3.0,1.0,4.0,1.0,25.0,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,Matches,89c136f6,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,3.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.3333333333333333,0.3333333333333333,Hernán Ismael Galíndez,token-subset,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,4.333333333333333,10.0,0.0,15.0,7.0,40.27039106145252,0.0,0.6666666666666666,0.0,6.666666666666667,0.0,-0.3309789498333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.2499999999375,0.0,0.0,GK,GK
427,Hidemasa Morita,MF,jp Japan,27.0,1.pt Sporting CP,1995.0,3.0,3.0,285.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,a650c75b,427,Hidemasa Morita,MF,jp Japan,0.0,3.0,1.0,33.3,0.95,0.32,0.0,0.0,0.0,0.0,Matches,a650c75b,427,Hidemasa Morita,MF,jp Japan,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,,,0.0,Matches,a650c75b,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,3.2,0.0,0.0,3.0,2.0,0.0,3.0,4.0,3.0,0.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.625,0.0,0.9375,0.9375,0.0,38.75,0.3125,0.0,0.0,Hidemasa Morita,exact,17.5,1.875,10.0,0.0,0.0,0.9375,6.25,44.375,0.625,0.0,0.0,0.0,7.8125,11.875,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.3125,0.9375,0.625,0.0,1.25,0.3125,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,89.0625,0.9375,0.9375,,0.0,0.3333333332222222,MF,MF
354,Hugo Lloris,GK,fr France,35.0,1.eng Tottenham,1986.0,6.0,6.0,570.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8f62b6ee,354,Hugo Lloris,GK,fr France,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,8f62b6ee,354,Hugo Lloris,GK,fr France,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,Matches,8f62b6ee,17,Hugo Lloris,GK,fr France,1.eng Tottenham,6.0,6.0,570.0,6.3,7.0,1.11,24.0,17.0,70.8,5.0,1.0,0.0,1.0,16.7,4.0,3.0,0.0,1.0,0.0,Matches,8f62b6ee,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,17.0,7.0,24.0,70.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.166666666666666,0.0,2.833333333333333,0.1666666666666666,Hugo Lloris,exact,0.0,0.0,0.0,1.4285714285714286,0.6349206349206349,0.0,2.5396825396825395,11.746031746031747,0.0,17.142857142857142,7.4603174603174605,39.35477272727277,0.0,0.31746031746031744,0.0,4.920634920634921,0.0,0.08139969301587308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,2.6984126984126986,1.1111111111111112,0.15873015873015872,0.0,0.0,,,0.0,0.0,0.0,90.47619047619048,0.9523809523809524,0.9523809523809524,0.7083333333038194,0.0,0.0,GK,GK
270,Hwang In-beom,MF,kr Korea Republic,25.0,1.gr Olympiacos,1996.0,4.0,4.0,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,92fa5d28,270,Hwang In-beom,MF,kr Korea Republic,0.0,6.0,1.0,16.7,1.62,0.27,0.0,0.0,0.0,0.0,Matches,92fa5d28,270,Hwang In-beom,MF,kr Korea Republic,0.0,0.0,0.0,7.0,3.0,0.0,6.0,3.0,3.0,,,0.0,Matches,92fa5d28,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,3.7,0.0,0.0,6.0,5.0,1.0,3.0,7.0,4.0,1.0,206.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6216216216216215,1.351351351351351,0.2702702702702702,0.8108108108108107,1.081081081081081,0.2702702702702702,55.67567567567567,0.8108108108108107,0.0,0.0,In-Beom Hwang,token-subset,13.783783783783782,3.243243243243243,5.675675675675675,0.0,0.0,0.8108108108108107,7.297297297297297,59.729729729729726,0.27027027027027023,0.0,0.0,0.0,23.783783783783782,15.675675675675675,0.0,12.162162162162161,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.6216216216216215,0.27027027027027023,1.6216216216216215,0.8108108108108107,0.8108108108108107,1.8918918918918919,0.8108108108108107,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.27027027027026,1.081081081081081,1.081081081081081,,0.0,0.16666666663888888,MF,MF
322,Ibrahima Konaté,DF,fr France,23.0,1.eng Liverpool,1999.0,5.0,3.0,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5ed9b537,322,Ibrahima Konaté,DF,fr France,0.0,2.0,1.0,50.0,0.61,0.31,0.0,0.0,0.0,0.0,Matches,5ed9b537,322,Ibrahima Konaté,DF,fr France,0.0,0.0,0.0,2.0,4.0,0.0,1.0,7.0,6.0,,,0.0,Matches,5ed9b537,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,2.9,0.0,0.0,2.0,0.0,1.0,9.0,2.0,0.0,0.0,195.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.3448275862068966,3.103448275862069,0.0,0.0,67.24137931034483,2.413793103448276,0.0,0.0,Ibrahima Konaté,exact-name,4.848484848484849,0.0,2.4242424242424243,0.0,0.0,2.121212121212121,4.545454545454546,62.42424242424243,0.0,0.0,0.0,0.0,8.181818181818182,17.575757575757578,0.0,8.484848484848484,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.0,0.6060606060606061,0.30303030303030304,0.30303030303030304,2.121212121212121,1.8181818181818183,0.6060606060606061,1.2121212121212122,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,89.0909090909091,1.5151515151515151,0.9090909090909092,,0.0,0.49999999975,DF,DF
234,Idrissa Gueye,MF,sn Senegal,32.0,1.eng Everton,1989.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,72c812f3,234,Idrissa Gueye,MF,sn Senegal,0.0,4.0,1.0,25.0,1.33,0.33,0.0,0.0,0.0,0.0,Matches,72c812f3,234,Idrissa Gueye,MF,sn Senegal,2.0,0.0,0.0,4.0,1.0,0.0,15.0,4.0,1.0,,,0.0,Matches,72c812f3,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,4.0,6.0,0.0,4.0,3.0,2.0,1.0,107.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,35.666666666666664,1.0,0.0,0.0,Idrissa Gana Gueye,token-subset,22.333333333333332,4.0,12.333333333333334,0.0,0.0,0.6666666666666666,6.0,38.666666666666664,0.3333333333333333,0.0,0.0,0.0,17.333333333333332,9.333333333333334,0.0,6.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,5.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,,,,0.0,0.0,,,0.0,0.6666666666666666,0.0,90.0,1.0,1.0,,0.0,0.2499999999375,MF,MF
651,Iñaki Williams,FWMF,gh Ghana,27.0,1.es Athletic Club,1994.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6a99e0b1,651,Iñaki Williams,FWMF,gh Ghana,0.0,2.0,0.0,0.0,0.67,0.0,0.0,,0.0,0.0,Matches,6a99e0b1,651,Iñaki Williams,FWMF,gh Ghana,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,,,0.0,Matches,6a99e0b1,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,2.8,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.3571428571428571,0.0,0.0,1.4285714285714286,1.4285714285714286,14.285714285714286,1.4285714285714286,0.0,0.0,Iñaki Williams Arthuer,token-subset,10.666666666666666,4.666666666666667,4.666666666666667,0.0,0.0,0.6666666666666666,3.6666666666666665,30.333333333333332,0.3333333333333333,0.0,0.0,0.0,12.666666666666666,6.333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.0,FW,FWMF
280,Ismail Jakobs,DF,sn Senegal,22.0,1.fr Monaco,1999.0,4.0,3.0,278.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,a0415710,280,Ismail Jakobs,DF,sn Senegal,0.0,1.0,0.0,0.0,0.32,0.0,0.0,,0.0,0.0,Matches,a0415710,280,Ismail Jakobs,DF,sn Senegal,1.0,0.0,0.0,3.0,6.0,0.0,18.0,4.0,0.0,,,0.0,Matches,a0415710,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,3.1,0.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,81.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903,2.5806451612903225,0.3225806451612903,0.9677419354838708,0.3225806451612903,0.3225806451612903,26.12903225806452,1.6129032258064515,0.0,0.0,Ismail Jakobs,exact,9.032258064516128,0.0,4.193548387096774,0.0,0.0,3.5483870967741935,3.225806451612903,31.29032258064516,0.3225806451612903,0.0,0.0,0.0,27.741935483870968,3.5483870967741935,0.0,9.67741935483871,0.0,0.0,0.0,0.5,0.0,0.0,0.3225806451612903,0.3225806451612903,0.0,5.806451612903226,1.2903225806451613,0.0,0.9677419354838709,1.9354838709677418,0.0,,,,0.0,0.0,,,0.0,0.3225806451612903,0.0,89.6774193548387,1.2903225806451613,0.9677419354838709,,0.0,0.0,DF,DF
552,Ismaila Sarr,MFFW,sn Senegal,24.0,2.eng Watford,1998.0,4.0,4.0,344.0,3.8,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,Matches,bfdb33aa,552,Ismaila Sarr,MFFW,sn Senegal,1.0,11.0,2.0,18.2,2.88,0.52,0.0,0.0,1.0,1.0,Matches,bfdb33aa,552,Ismaila Sarr,MFFW,sn Senegal,0.0,0.0,0.0,3.0,17.0,3.0,8.0,2.0,2.0,,,0.0,Matches,bfdb33aa,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,3.8,1.0,0.0,10.0,7.0,1.0,3.0,3.0,13.0,9.0,102.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,2.631578947368421,1.842105263157895,0.2631578947368421,0.7894736842105263,3.421052631578948,2.368421052631579,26.842105263157897,3.68421052631579,0.0,0.0,Ismaïla Sarr,exact,13.421052631578949,6.052631578947369,6.052631578947369,0.0,0.0,0.0,4.473684210526316,38.94736842105263,0.2631578947368421,0.0,0.0,0.0,28.68421052631579,4.736842105263158,0.0,3.68421052631579,2.8947368421052633,0.0,0.0,0.42857142857142855,0.5263157894736842,0.2631578947368421,0.0,2.8947368421052633,0.5263157894736842,2.1052631578947367,0.5263157894736842,0.5263157894736842,0.7894736842105263,4.473684210526316,0.7894736842105263,,,,0.2631578947368421,0.2631578947368421,,,0.0,0.0,0.0,90.52631578947368,1.0526315789473684,1.0526315789473684,,0.09090909090082644,0.18181818180165288,FW,MFFW
488,Ivan Perišić,FWMF,hr Croatia,33.0,1.eng Tottenham,1989.0,7.0,7.0,669.0,7.4,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.13,0.4,0.54,0.13,0.54,Matches,6fe90922,488,Ivan Perišić,FWMF,hr Croatia,1.0,16.0,4.0,25.0,2.15,0.54,0.06,0.25,0.0,0.0,Matches,6fe90922,488,Ivan Perišić,FWMF,hr Croatia,0.0,0.0,0.0,10.0,0.0,3.0,27.0,7.0,3.0,,,0.0,Matches,6fe90922,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0,7.1,1.0,3.0,16.0,28.0,6.0,11.0,11.0,17.0,8.0,227.0,20.0,0.0,0.0,0.0,0.0,0.0,0.1408450704225352,0.4225352112676057,2.2535211267605635,3.943661971830986,0.8450704225352114,1.5492957746478877,2.3943661971830985,1.1267605633802815,31.971830985915496,2.8169014084507045,0.0,0.0,Ivan Perišić,exact-name,13.243243243243242,4.189189189189189,5.0,0.0,0.0,1.081081081081081,2.972972972972973,43.51351351351351,0.27027027027027023,0.0,0.0,0.0,32.027027027027025,5.8108108108108105,0.5405405405405405,4.72972972972973,1.4864864864864864,0.0,0.0,0.25,0.4054054054054054,0.13513513513513511,0.4054054054054054,2.162162162162162,0.5405405405405405,3.6486486486486487,0.9459459459459459,0.4054054054054054,1.3513513513513513,0.0,0.4054054054054054,,,,0.0,0.0,,,0.0,0.0,0.0,90.4054054054054,0.9459459459459459,0.9459459459459459,,0.06249999999609375,0.249999999984375,FW,FWMF
271,Jackson Irvine,MFFW,au Australia,29.0,2.de St Pauli,1993.0,4.0,4.0,354.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4637747c,271,Jackson Irvine,MFFW,au Australia,0.0,3.0,0.0,0.0,0.76,0.0,0.0,,0.0,0.0,Matches,4637747c,271,Jackson Irvine,MFFW,au Australia,2.0,0.0,0.0,7.0,2.0,0.0,2.0,3.0,2.0,,,0.0,Matches,4637747c,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,3.9,0.0,0.0,3.0,2.0,1.0,7.0,9.0,2.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.5128205128205129,0.2564102564102564,1.794871794871795,0.5128205128205129,0.0,19.743589743589745,1.0256410256410258,0.0,0.0,Jackson Irvine,exact-name,17.435897435897438,3.076923076923077,10.76923076923077,0.0,0.0,1.5384615384615385,2.8205128205128207,29.48717948717949,0.5128205128205129,0.0,0.0,0.0,12.820512820512821,6.666666666666667,0.25641025641025644,2.8205128205128207,0.0,0.0,0.0,0.5,0.25641025641025644,0.0,0.0,0.7692307692307693,0.0,0.5128205128205129,0.7692307692307693,0.5128205128205129,1.794871794871795,0.5128205128205129,0.0,,,,0.0,0.0,,,0.0,0.5128205128205129,0.0,90.76923076923077,1.0256410256410258,1.0256410256410258,,0.0,0.0,FW,MFFW
